,review,clear_review,predicted,candidat
685,Un porteparole dEELV demande un changement de direction Nous sommes en très mauvaise posture à laube des législatives Nos possibilités dalliance avec La France Insoumise sont fragilisées par nos attaques délibérées et répétées contre Mélenchon httpstcozjDsYbB3vL,porteparol deelv demand chang direct tres mauvais postur laub législ possibil dallianc franc insoumis fragilis attaqu déliber répet contr mélenchon httpstcozjdsybb3vl,0,mélenchon
596,KO technique de francoisedegois sur la dingo alcolo Elisabeth Lévy qui quitte le plateau folle de rage  Si des musulmans ont voté Mélenchon cest peutêtre parce quil ne crache pas sur eux matin midi et soir Ce nest pas un vote communautaire mais une question de respect httpstcoODjjzIecwy,ko techniqu francoisedegois dingo alcolo elisabeth lévy quitt plateau foll rag si musulman vot mélenchon cest peutêtr parc quil crach matin mid soir nest vot communautair question respect httpstcoodjjziecwy,0,mélenchon
654,Un porteparole dEELV demande un changement de direction Nous sommes en très mauvaise posture à laube des législatives Nos possibilités dalliance avec La France Insoumise sont fragilisées par nos attaques délibérées et répétées contre Mélenchon httpstcozjDsYbB3vL,porteparol deelv demand chang direct tres mauvais postur laub législ possibil dallianc franc insoumis fragilis attaqu déliber répet contr mélenchon httpstcozjdsybb3vl,0,mélenchon
598,Madame 17 a dénigré Mélenchon Et maintenant les Socialos veulent faire ami ami avec les Insoumis Quils restent dans leur merde PlusJamaisPS,madam 17 a dénigr mélenchon mainten socialos veulent fair ami ami insoum quil restent merd plusjamaisp,0,mélenchon
724,Un porteparole dEELV demande un changement de direction Nous sommes en très mauvaise posture à laube des législatives Nos possibilités dalliance avec La France Insoumise sont fragilisées par nos attaques délibérées et répétées contre Mélenchon httpstcozjDsYbB3vL,porteparol deelv demand chang direct tres mauvais postur laub législ possibil dallianc franc insoumis fragilis attaqu déliber répet contr mélenchon httpstcozjdsybb3vl,0,mélenchon
507, Un vote Mélenchon à 21 dans les sondages aurait eu un effet encore plus mobilisateur Ipsos dans LeMonde du 842022 donnait à JLM un score à 166 ce qui reste très inférieur au résultat 22 Dès lors on peut se demander sil ny a pas un biaispresidentielles2022,vot mélenchon 21 sondag effet encor plus mobilis ipsos lemond 842022 don jlm scor 166 rest tres inférieur résultat 22 des lor peut demand sil ny a biaispresidentielles2022,0,mélenchon
1266,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1249,Présidente de lAssemblée nationale  la parole est à Monsieur Philippe Poutou Le gouvernement  httpstcoumZ2RsopIS,président lassembl national parol monsieur philipp poutou gouvern httpstcoumz2rsop,0,poutou
1271,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1248,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1247,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1250,Si Poutou finit un jour à lassemblée il va jamais roupiller et les députés den face non plus  httpstcoLcfuCtxQmC,si poutou fin jour lassembl va jam roupill déput den fac non plus httpstcolcfuctxqmc,0,poutou
1251,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1255,Présidente de lAssemblée nationale  la parole est à Monsieur Philippe Poutou Le gouvernement  httpstcoumZ2RsopIS,président lassembl national parol monsieur philipp poutou gouvern httpstcoumz2rsop,0,poutou
1254,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1267,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1256,Fallait voter Poutou httpstcowrkmRaB8EW,fall vot poutou httpstcowrkmrab8ew,0,poutou
1259,Le bordel quil va mettre Poutou a lassemblée  Public sénat va rien capter quand elle va faire des records daudience  httpstcoa9uZeiw6xH,bordel quil va mettr poutou a lassembl public sénat va rien capt quand va fair record daudienc httpstcoa9uzeiw6xh,0,poutou
1260,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1269,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1261,Si Poutou finit un jour à lassemblée il va jamais roupiller et les députés den face non plus  httpstcoLcfuCtxQmC,si poutou fin jour lassembl va jam roupill déput den fac non plus httpstcolcfuctxqmc,0,poutou
1263,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1268,Poutou et Besancenot à lAN httpstcoUvQrP6jc3E,poutou besancenot lan httpstcouvqrp6jc3,0,poutou
1264,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1270,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1262,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1236,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1244,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1203,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1208,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1211,ça a dit cétait le programme de poutou  httpstcob13xDKKyjL,ça a dit cet programm poutou httpstcob13xdkkyjl,0,poutou
1201,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1216,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1217,Présidente de lAssemblée nationale  la parole est à Monsieur Philippe Poutou Le gouvernement  httpstcoumZ2RsopIS,président lassembl national parol monsieur philipp poutou gouvern httpstcoumz2rsop,0,poutou
1218,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1219,Philippe Poutou député ce serait marrant pendant les Questions au Gouvernement mais sinon il risque de nous faire une Ruffin,philipp poutou déput marr pend question gouvern sinon risqu fair ruffin,0,poutou
1222,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1223,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1225,JL7508 Quelle extrême gauche Poutou ,jl7508 quel extrêm gauch poutou,0,poutou
1246,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1226,Présidente de lAssemblée nationale  la parole est à Monsieur Philippe Poutou Le gouvernement  httpstcoumZ2RsopIS,président lassembl national parol monsieur philipp poutou gouvern httpstcoumz2rsop,0,poutou
1228,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
1229,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1230,Imagine juste un groupe parlementaire avec Poutou Besancenot Panot Ruffin Melenchon Jumel Quatennens Obono et toustes les autresBen cest possible  aux legislatives2022 LegislativesUnionPop2022,imagin just group parlementair poutou besancenot panot ruffin melenchon jumel quatennen obono toust autresben cest possibl legislatives2022 legislativesunionpop2022,0,poutou
1231,Le NPA qui sallient avec la FI aux législatives cest lun des plus beaux coup porté au faux révolutionnaires twitter qui serait pas daccord avec la moitié du programme de Poutou si ils decidaient de le lire,npa sallient fi législ cest lun plus beau coup port faux révolutionnair twitt daccord moiti programm poutou si decid lir,0,poutou
1233,larc où Poutou et le vieux mettent la misère aux députés lrem dans une cohabitationje donne tout httpstcoYMsh3PWh7E,larc où poutou vieux mettent miser déput lrem cohabitationj don tout httpstcoymsh3pwh7,0,poutou
1234,JAI LE MÊME MBTI QUE POUTOU MDRRRRRR  OHH LE GIGA FLEXXXXX httpstcou0jxOrl3Jt,jai mbti poutou mdrrrrrr ohh gig flexxxxx httpstcou0jxorl3jt,0,poutou
1235,franchement si jétais Poutou jaccepterais le bail de lunion populaire tas 55 ans tes au chômage tes fatigué tas lutté toute ta vie tu mérites bien un salaire de député et un siège pour roupiller à lassemblée,franch si jet poutou jaccept bail lunion populair tas 55 an chômag fatigu tas lutt tout vi mérit bien salair déput sieg roupill lassembl,1,poutou
